participant,age,block,trial,lane,is_multi_lane,time_difference_ms,early_late,points,feedback,error_type,keys_pressed,correct_keys,num_presses
20636304,22,main,417,b,FALSE,216.41,Good,2,Good,,b,b,1
20636304,22,main,418,n,FALSE,285.2,Good,2,Good,,n,n,1
20636304,22,main,419,m,FALSE,328.06,Good,2,Good,,m,m,1
20636304,22,main,420,b,FALSE,244.38,Good,2,Good,,b,b,1
20636304,22,main,421,b,FALSE,383.91,Good,2,Good,,b,b,1
20636304,22,main,422,v,FALSE,196.3,Great,3,Great,,v,v,1
20636304,22,main,423,n,FALSE,99.77,Great,3,Great,,n,n,1
20636304,22,main,424,b,FALSE,230.14,Good,2,Good,,b,b,1
20636304,22,main,425,m,FALSE,247.72,Good,2,Good,,m,m,1
20636304,22,main,426,v,FALSE,312.11,Good,2,Good,,v,v,1
20636304,22,main,427,b,FALSE,0,Miss,-2,Miss!,incorrect_key,n,b,1
20636304,22,main,428,n,FALSE,346.2,Good,2,Good,,n,n,1
20636304,22,main,429,m,FALSE,365.01,Good,2,Good,,m,m,1
20636304,22,main,430,b,FALSE,268.36,Good,2,Good,,b,b,1
20636304,22,main,431,b,FALSE,263.36,Good,2,Good,,b,b,1
20636304,22,main,432,v,FALSE,232.38,Good,2,Good,,v,v,1
20636304,22,main,433,n,FALSE,448.8,Good,2,Good,,n,n,1
20636304,22,main,434,b,FALSE,264.32,Good,2,Good,,b,b,1
20636304,22,main,435,m,FALSE,447.32,Good,2,Good,,m,m,1
20636304,22,main,436,v,FALSE,283.79,Good,2,Good,,v,v,1
20636304,22,main,437,b,FALSE,284.4,Good,2,Good,,b,b,1
20636304,22,main,438,n,FALSE,377.48,Good,2,Good,,n,n,1
20636304,22,main,439,m,FALSE,362.96,Good,2,Good,,m,m,1
20636304,22,main,440,b,FALSE,246.32,Good,2,Good,,b,b,1
20636304,22,main,441,b,FALSE,229.23,Good,2,Good,,b,b,1
20636304,22,main,442,v,FALSE,199.54,Great,3,Great,,v,v,1
20636304,22,main,443,n,FALSE,15.97,Great,3,Great,,n,n,1
20636304,22,main,444,b,FALSE,215.94,Good,2,Good,,b,b,1
20636304,22,main,445,m,FALSE,330.7,Good,2,Good,,m,m,1
20636304,22,main,446,v,FALSE,315.74,Good,2,Good,,v,v,1
20636304,22,main,447,b,FALSE,330.24,Good,2,Good,,b,b,1
20636304,22,main,448,n,FALSE,349.43,Good,2,Good,,n,n,1
20636304,22,main,449,m,FALSE,331.67,Good,2,Good,,m,m,1
20636304,22,main,450,b,FALSE,350.53,Good,2,Good,,b,b,1
20636304,22,main,451,b,FALSE,283.2,Good,2,Good,,b,b,1
20636304,22,main,452,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
20636304,22,main,452,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
20636304,22,main,453,n,FALSE,264.41,Good,2,Good,,n,n,1
20636304,22,main,454,b,FALSE,218.89,Good,2,Good,,b,b,1
20636304,22,main,455,m,FALSE,628.93,Late,1,Late,,m,m,1
20636304,22,main,456,v,FALSE,379.95,Good,2,Good,,v,v,1
20636304,22,main,457,b,FALSE,266.33,Good,2,Good,,b,b,1
20636304,22,main,458,n,FALSE,298.25,Good,2,Good,,n,n,1
20636304,22,main,459,m,FALSE,330.09,Good,2,Good,,m,m,1
20636304,22,main,460,b,FALSE,317.67,Good,2,Good,,b,b,1
20636304,22,main,461,b,FALSE,281.77,Good,2,Good,,b,b,1
20636304,22,main,462,v,FALSE,365.7,Good,2,Good,,v,v,1
20636304,22,main,463,n,FALSE,301.68,Good,2,Good,,n,n,1
20636304,22,main,464,b,FALSE,233.39,Good,2,Good,,b,b,1
20636304,22,main,465,m,FALSE,383.03,Good,2,Good,,m,m,1
20636304,22,main,466,v,FALSE,345.87,Good,2,Good,,v,v,1
20636304,22,main,467,b,FALSE,304.61,Good,2,Good,,b,b,1
20636304,22,main,468,n,FALSE,301.16,Good,2,Good,,n,n,1
20636304,22,main,469,m,FALSE,333.7,Good,2,Good,,m,m,1
20636304,22,main,470,b,FALSE,284.26,Good,2,Good,,b,b,1
20636304,22,main,471,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
20636304,22,main,471,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
20636304,22,main,472,v,FALSE,296.76,Good,2,Good,,v,v,1
20636304,22,main,473,n,FALSE,117.22,Great,3,Great,,n,n,1
20636304,22,main,474,b,FALSE,0,Miss,-2,Miss!,incorrect_key,n,b,1
20636304,22,main,475,m,FALSE,412.85,Good,2,Good,,m,m,1
20636304,22,main,476,v,FALSE,349.04,Good,2,Good,,v,v,1
20636304,22,main,477,b,FALSE,265.17,Good,2,Good,,b,b,1
20636304,22,main,478,n,FALSE,283.16,Good,2,Good,,n,n,1
20636304,22,main,479,m,FALSE,348.08,Good,2,Good,,m,m,1
20636304,22,main,480,b,FALSE,233.41,Good,2,Good,,b,b,1
20636304,22,main,481,b,FALSE,316.08,Good,2,Good,,b,b,1
20636304,22,main,482,v,FALSE,165.62,Great,3,Great,,v,v,1
20636304,22,main,483,n,FALSE,49.32,Great,3,Great,,n,n,1
20636304,22,main,484,b,FALSE,312.15,Good,2,Good,,b,b,1
20636304,22,main,485,m,FALSE,228.4,Good,2,Good,,m,m,1
20636304,22,main,486,v,FALSE,281.83,Good,2,Good,,v,v,1
20636304,22,main,487,b,FALSE,299.24,Good,2,Good,,b,b,1
20636304,22,main,488,n,FALSE,250.42,Good,2,Good,,n,n,1
20636304,22,main,489,m,FALSE,232.34,Good,2,Good,,m,m,1
20636304,22,main,490,b,FALSE,251.13,Good,2,Good,,b,b,1
20636304,22,main,491,b,FALSE,210.43,Good,2,Good,,b,b,1
20636304,22,main,491,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
20636304,22,main,492,v,FALSE,426.85,Good,2,Good,,v,v,1
20636304,22,main,493,n,FALSE,147.65,Great,3,Great,,n,n,1
20636304,22,main,494,b,FALSE,248.29,Good,2,Good,,b,b,1
20636304,22,main,495,m,FALSE,348.07,Good,2,Good,,m,m,1
20636304,22,main,496,v,FALSE,266.29,Good,2,Good,,v,v,1
20636304,22,main,497,b,FALSE,232.39,Good,2,Good,,b,b,1
20636304,22,main,498,n,FALSE,232.91,Good,2,Good,,n,n,1
20636304,22,main,499,m,FALSE,184.55,Great,3,Great,,m,m,1
20636304,22,main,500,b,FALSE,200.49,Good,2,Good,,b,b,1
20636304,22,aftertest,1,m,FALSE,382.6,Good,2,Good,,m,m,1
20636304,22,aftertest,2,v,FALSE,362.62,Good,2,Good,,v,v,1
20636304,22,aftertest,3,b,FALSE,246.79,Good,2,Good,,b,b,1
20636304,22,aftertest,4,m,FALSE,993.73,Late,1,Late,,m,m,1
20636304,22,aftertest,5,n,FALSE,548.04,Late,1,Late,,n,n,1
20636304,22,aftertest,6,v,FALSE,328.15,Good,2,Good,,v,v,1
20636304,22,aftertest,7,v,FALSE,331.15,Good,2,Good,,v,v,1
20636304,22,aftertest,8,v,FALSE,364.46,Good,2,Good,,v,v,1
20636304,22,aftertest,9,b,FALSE,231.38,Good,2,Good,,b,b,1
20636304,22,aftertest,10,m,FALSE,363.06,Good,2,Good,,m,m,1
20636304,22,aftertest,11,b,FALSE,265.72,Good,2,Good,,b,b,1
20636304,22,aftertest,12,n,FALSE,330.27,Good,2,Good,,n,n,1
20636304,22,aftertest,13,n,FALSE,311.22,Good,2,Good,,n,n,1
20636304,22,aftertest,14,n,FALSE,314.7,Good,2,Good,,n,n,1
20636304,22,aftertest,15,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
20636304,22,aftertest,15,b,FALSE,0,Miss,-2,Miss!,incorrect_key,b,b,1
20636304,22,aftertest,16,m,FALSE,352.35,Good,2,Good,,m,m,1
20636304,22,aftertest,17,v,FALSE,326.27,Good,2,Good,,v,v,1
20636304,22,aftertest,18,n,FALSE,313.22,Good,2,Good,,n,n,1
20636304,22,aftertest,19,b,FALSE,332.85,Good,2,Good,,b,b,1
20636304,22,aftertest,20,n,FALSE,298.44,Good,2,Good,,n,n,1
20636304,22,aftertest,21,v,FALSE,315.16,Good,2,Good,,v,v,1
20636304,22,aftertest,22,b,FALSE,317.36,Good,2,Good,,b,b,1
20636304,22,aftertest,23,n,FALSE,1014.89,Miss,-2,Miss!,timeout,,n,0
20636304,22,aftertest,24,v,FALSE,513.62,Late,1,Late,,v,v,1
20636304,22,aftertest,24,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
20636304,22,aftertest,25,n,FALSE,332.13,Good,2,Good,,n,n,1
